block_num,Block_length_target,Goal_Bonded,Inflation_Rate_Change,Min_Inflation_Rate,Max_Inflation_Rate,Min_Signatures,Blocks_per_year,Validator_id,timestamp,sign_ratio,percent_staked,atom_staked_v,v_commission,self_bonded_rew_amt,commission_amt,community_tax,min_proposer_bonus,max_proposer_bonus,inflation_rate,total_supply,n_validators,total_block_fees,block_len
12706187,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T22:58:20.728850588Z,1.0,64.24,185752.0,8.0,712.199746742518,11193959.866720088,0.02,0.01,0.04,0.1308233228137426,314672271586425.0,175.0,21528.0,6.12345
12706188,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T22:58:27.600137589Z,1.0,64.24,185752.0,8.0,712.239797519816,11194606.780805716,0.02,0.01,0.04,0.1308233322341463,314672281028277.0,175.0,1801.0,6.872
12706189,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T22:58:34.073120667Z,1.0,64.24,185752.0,8.0,712.279764811438,11195252.346401658,0.02,0.01,0.04,0.1308233416545565,314672290470130.0,175.0,25310.0,6.473
12706190,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T22:58:46.174714512Z,1.0,64.24,185752.0,8.0,712.31983160194,11195899.519138118,0.02,0.01,0.04,0.1308233510749723,314672299911984.0,175.0,11103.0,12.101
12706191,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T22:58:52.434446217Z,1.0,64.24,185752.0,8.0,712.3598382700129,11196545.720756209,0.02,0.01,0.04,0.1308233604953948,314672309353838.0,175.0,7378.0,6.26
12706192,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T22:58:59.223186061Z,1.0,64.24,185752.0,8.0,712.399829172998,11197191.6677311,0.02,0.01,0.04,0.1308233793362595,314672328237549.0,175.0,8671.0,6.789
12706193,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T22:59:05.431044626Z,1.0,64.24,185752.0,8.0,712.439825552431,11197837.703163484,0.02,0.01,0.04,0.1308233793362595,314672328237549.0,175.0,18335.0,6.208
12706194,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T22:59:11.692222158Z,1.0,64.24,185752.0,8.0,712.479862835937,11198484.399292683,0.02,0.01,0.04,0.1308233887567012,314672337679406.0,175.0,0.0,6.261
12706195,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T22:59:18.096141257Z,1.0,64.24,185752.0,8.0,712.519822526554,11199129.842114544,0.02,0.01,0.04,0.1308233981771494,314672347121264.0,175.0,6800.0,6.404
12706196,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T22:59:25.111107896Z,1.0,64.24,185752.0,8.0,712.559811000066,11199775.749847751,0.02,0.01,0.04,0.1308234075976002,314672356563123.0,175.0,1546.0,7.015
12706197,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T22:59:31.527347467Z,1.0,64.24,185752.0,8.0,712.599777241908,11200421.298487289,0.02,0.01,0.04,0.1308234170180576,314672366004983.0,175.0,738.0,6.416
12706198,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T22:59:38.145480630Z,1.0,64.24,185752.0,8.0,712.639740067586,11201066.791947745,0.02,0.01,0.04,0.1308234264385215,314672375446844.0,175.0,186.0,6.618
12706199,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T22:59:44.447202194Z,1.0,64.24,185752.0,8.0,712.679700561329,11201712.24774199,0.02,0.01,0.04,0.1308234358589921,314672384888706.0,175.0,5520.0,6.302
12706200,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T22:59:50.958809432Z,1.0,64.24,185752.0,8.0,712.719683633782,11202358.068235405,0.02,0.01,0.04,0.1308234546999531,314672403772433.0,175.0,18582.0,6.511
12706201,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T22:59:57.305325152Z,1.0,64.24,185752.0,8.0,712.759721991273,11203004.78171198,0.02,0.01,0.04,0.1308234546999531,314672403772433.0,175.0,2900.0,6.347
12706202,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:00:03.521299208Z,1.0,64.24,185752.0,8.0,712.799693983864,11203650.423239617,0.02,0.01,0.04,0.1308234641204434,314672413214298.0,175.0,6285.0,6.216
12706204,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:00:16.648448164Z,1.0,64.24,185752.0,8.0,712.799693983864,11203650.423239617,0.02,0.01,0.04,0.1308234829614425,314672432098031.0,175.0,0.0,6.5635
12706212,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:01:08.830171355Z,1.0,64.24,185752.0,8.0,712.799693983864,11203650.423239617,0.02,0.01,0.04,0.1308235677462395,314672517074879.0,175.0,0.0,6.52275
12706217,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:01:40.754456169Z,1.0,64.24,185752.0,8.0,712.799693983864,11203650.423239617,0.02,0.01,0.04,0.1308236148490941,314672564284273.0,175.0,0.0,6.3848
12706218,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:01:47.263348647Z,1.0,64.24,185752.0,8.0,712.799693983864,11203650.423239617,0.02,0.01,0.04,0.1308236242696772,314672573726154.0,175.0,0.0,6.509
12706221,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:02:06.094325113Z,1.0,64.24,185752.0,8.0,712.799693983864,11203650.423239617,0.02,0.01,0.04,0.1308236431108593,314672592609919.0,175.0,0.0,6.277
12706222,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:02:12.773806345Z,1.0,64.24,185752.0,8.0,712.799693983864,11203650.423239617,0.02,0.01,0.04,0.130823652531458,314672602051803.0,175.0,0.0,6.679
12706223,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:02:19.175028010Z,1.0,64.24,185752.0,8.0,712.799693983864,11203650.423239617,0.02,0.01,0.04,0.1308236713726546,314672620935574.0,175.0,0.0,6.402
12706225,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:02:36.860013256Z,1.0,64.24,185752.0,8.0,712.799693983864,11203650.423239617,0.02,0.01,0.04,0.1308236807932539,314672630377461.0,175.0,0.0,8.8425
12706226,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:02:43.491148168Z,1.0,64.24,185752.0,8.0,712.799693983864,11203650.423239617,0.02,0.01,0.04,0.1308236902138597,314672639819349.0,175.0,0.0,6.631
12706227,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:02:50.100495141Z,1.0,64.24,185752.0,8.0,712.799693983864,11203650.423239617,0.02,0.01,0.04,0.1308236996344717,314672649261238.0,175.0,0.0,6.609
12706234,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:03:39.450708447Z,1.0,64.24,185752.0,8.0,712.799693983864,11203650.423239617,0.02,0.01,0.04,0.1308237655787058,314672715354489.0,175.0,0.0,7.05
12706237,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:03:58.608359545Z,1.0,64.24,185752.0,8.0,712.799693983864,11203650.423239617,0.02,0.01,0.04,0.1308237938403631,314672743680183.0,175.0,0.0,6.386
12706238,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:04:05.387092116Z,1.0,64.24,185752.0,8.0,712.799693983864,11203650.423239617,0.02,0.01,0.04,0.1308238032609268,314672753122083.0,175.0,0.0,6.779
12706239,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:04:11.716026683Z,1.0,64.24,185752.0,8.0,712.799693983864,11203650.423239617,0.02,0.01,0.04,0.1308238126814971,314672762563984.0,175.0,0.0,6.329
12706241,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:04:24.948027421Z,1.0,64.24,185752.0,8.0,712.799693983864,11203650.423239617,0.02,0.01,0.04,0.1308238315226189,314672781447789.0,175.0,0.0,6.616
12706242,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:04:31.364145704Z,1.0,64.24,185752.0,8.0,712.799693983864,11203650.423239617,0.02,0.01,0.04,0.1308238409431704,314672790889693.0,175.0,0.0,6.416
12706247,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:05:03.238665434Z,1.0,64.24,185752.0,8.0,712.799693983864,11203650.423239617,0.02,0.01,0.04,0.1308238880460212,314672838099225.0,175.0,0.0,6.3748
12706251,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:05:34.086224453Z,1.0,64.24,185752.0,8.0,712.799693983864,11203650.423239617,0.02,0.01,0.04,0.1308239257284131,314672875866867.0,175.0,0.0,7.712
12706254,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:05:54.023953062Z,1.0,64.24,185752.0,8.0,712.799693983864,11203650.423239617,0.02,0.01,0.04,0.1308239539902444,314672904192609.0,175.0,0.0,6.645666666666667
12706255,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:06:00.638154753Z,1.0,64.24,185752.0,8.0,712.799693983864,11203650.423239617,0.02,0.01,0.04,0.1308239634108629,314672913634525.0,175.0,0.0,6.615
